datetime,Number,population,density
2019-12-01,272,15519267.0,1.7526600966398734e-05
2019-01-13,236,15519267.0,1.5206903779669491e-05
2019-01-14,303,15519267.0,1.9524117988304475e-05
2019-01-15,269,15519267.0,1.7333292867504633e-05
2019-01-16,306,15519267.0,1.9717426087198576e-05
2019-01-17,279,15519267.0,1.7977653197151645e-05
2019-01-18,273,15519267.0,1.7591036999363437e-05
2019-01-19,286,15519267.0,1.8428705427904554e-05
2019-01-20,265,15519267.0,1.7075548735645825e-05
2019-01-21,284,15519267.0,1.829983336197515e-05
2019-01-22,262,15519267.0,1.6882240636751724e-05
2019-01-23,260,15519267.0,1.675336857082232e-05
2019-01-24,294,15519267.0,1.8944193691622163e-05
2019-01-25,290,15519267.0,1.8686449559763358e-05
2019-01-26,288,15519267.0,1.8557577493833954e-05
2019-01-27,278,15519267.0,1.7913217164186942e-05
2019-01-28,282,15519267.0,1.8170961296045746e-05
2019-01-29,280,15519267.0,1.8042089230116346e-05
2019-01-30,273,15519267.0,1.7591036999363437e-05
2019-01-31,277,15519267.0,1.784878113122224e-05
2019-01-02,255,15519267.0,1.6431188405998816e-05
2019-02-02,247,15519267.0,1.5915700142281204e-05
2019-03-02,253,15519267.0,1.6302316340069412e-05
2019-04-02,278,15519267.0,1.7913217164186942e-05
2019-05-02,239,15519267.0,1.5400211878563595e-05
2019-06-02,245,15519267.0,1.5786828076351803e-05
2019-07-02,285,15519267.0,1.836426939493985e-05
2019-08-02,231,15519267.0,1.4884723614845985e-05
2019-09-02,244,15519267.0,1.57223920433871e-05
2019-10-02,209,15519267.0,1.3467130889622557e-05
2019-11-02,226,15519267.0,1.4562543450022478e-05
2019-12-02,225,15519267.0,1.4498107417057778e-05
2019-02-13,239,15519267.0,1.5400211878563595e-05
2019-02-14,226,15519267.0,1.4562543450022478e-05
2019-02-15,220,15519267.0,1.4175927252234272e-05
2019-02-16,219,15519267.0,1.411149121926957e-05
2019-02-17,214,15519267.0,1.3789311054446064e-05
2019-02-18,235,15519267.0,1.5142467746704789e-05
2019-02-19,239,15519267.0,1.5400211878563595e-05
2019-02-20,245,15519267.0,1.5786828076351803e-05
2019-02-21,235,15519267.0,1.5142467746704789e-05
2019-02-22,234,15519267.0,1.5078031713740089e-05
2019-02-23,199,15519267.0,1.2822770559975545e-05
2019-02-24,228,15519267.0,1.469141551595188e-05
2019-02-25,230,15519267.0,1.4820287581881283e-05
2019-02-26,241,15519267.0,1.5529083944492996e-05
2019-02-27,241,15519267.0,1.5529083944492996e-05
2019-02-28,212,15519267.0,1.3660438988516661e-05
2019-01-03,224,15519267.0,1.4433671384093076e-05
2019-02-03,233,15519267.0,1.5013595680775387e-05
2019-03-03,195,15519267.0,1.256502642811674e-05
2019-04-03,227,15519267.0,1.462697948298718e-05
2019-05-03,216,15519267.0,1.3918183120375466e-05
2019-06-03,228,15519267.0,1.469141551595188e-05
2019-07-03,218,15519267.0,1.4047055186304868e-05
2019-08-03,228,15519267.0,1.469141551595188e-05
2019-09-03,212,15519267.0,1.3660438988516661e-05
2019-10-03,199,15519267.0,1.2822770559975545e-05
2019-11-03,214,15519267.0,1.3789311054446064e-05
2019-12-03,218,15519267.0,1.4047055186304868e-05
2019-03-13,190,15519267.0,1.2242846263293234e-05
2019-03-14,224,15519267.0,1.4433671384093076e-05
2019-03-15,192,15519267.0,1.2371718329222636e-05
2019-03-16,205,15519267.0,1.3209386757763753e-05
2019-03-17,211,15519267.0,1.359600295555196e-05
2019-03-18,225,15519267.0,1.4498107417057778e-05
2019-03-19,233,15519267.0,1.5013595680775387e-05
2019-03-20,224,15519267.0,1.4433671384093076e-05
2019-03-21,201,15519267.0,1.2951642625904947e-05
2019-03-22,213,15519267.0,1.3724875021481363e-05
2019-03-23,189,15519267.0,1.2178410230328532e-05
2019-03-24,215,15519267.0,1.3853747087410765e-05
2019-03-25,198,15519267.0,1.2758334527010844e-05
2019-03-26,226,15519267.0,1.4562543450022478e-05
2019-03-27,217,15519267.0,1.3982619153340168e-05
2019-03-28,217,15519267.0,1.3982619153340168e-05
2019-03-29,242,15519267.0,1.55935199774577e-05
2019-03-30,218,15519267.0,1.4047055186304868e-05
2019-03-31,183,15519267.0,1.1791794032540326e-05
2019-01-04,223,15519267.0,1.4369235351128374e-05
2019-02-04,198,15519267.0,1.2758334527010844e-05
2019-03-04,217,15519267.0,1.3982619153340168e-05
2019-04-04,202,15519267.0,1.3016078658869649e-05
2019-05-04,193,15519267.0,1.2436154362187338e-05
2019-06-04,191,15519267.0,1.2307282296257936e-05
2019-07-04,207,15519267.0,1.3338258823693155e-05
2019-08-04,205,15519267.0,1.3209386757763753e-05
2019-09-04,222,15519267.0,1.4304799318163674e-05
2019-10-04,196,15519267.0,1.2629462461081442e-05
2019-11-04,192,15519267.0,1.2371718329222636e-05
2019-12-04,202,15519267.0,1.3016078658869649e-05
2019-04-13,201,15519267.0,1.2951642625904947e-05
2019-04-14,198,15519267.0,1.2758334527010844e-05
2019-04-15,193,15519267.0,1.2436154362187338e-05
2019-04-16,199,15519267.0,1.2822770559975545e-05
2019-04-17,215,15519267.0,1.3853747087410765e-05
2019-04-18,195,15519267.0,1.256502642811674e-05
2019-04-19,206,15519267.0,1.3273822790728453e-05
2019-04-20,194,15519267.0,1.2500590395152038e-05
2019-04-21,196,15519267.0,1.2629462461081442e-05
2019-04-22,205,15519267.0,1.3209386757763753e-05
2019-04-23,195,15519267.0,1.256502642811674e-05
2019-04-24,194,15519267.0,1.2500590395152038e-05
2019-04-25,214,15519267.0,1.3789311054446064e-05
2019-04-26,198,15519267.0,1.2758334527010844e-05
2019-04-27,217,15519267.0,1.3982619153340168e-05
2019-04-28,188,15519267.0,1.2113974197363832e-05
2019-04-29,220,15519267.0,1.4175927252234272e-05
2019-04-30,230,15519267.0,1.4820287581881283e-05
2019-01-05,217,15519267.0,1.3982619153340168e-05
2019-02-05,197,15519267.0,1.2693898494046143e-05
2019-03-05,217,15519267.0,1.3982619153340168e-05
2019-04-05,214,15519267.0,1.3789311054446064e-05
2019-05-05,193,15519267.0,1.2436154362187338e-05
2019-06-05,233,15519267.0,1.5013595680775387e-05
2019-07-05,198,15519267.0,1.2758334527010844e-05
2019-08-05,175,15519267.0,1.1276305768822715e-05
2019-09-05,207,15519267.0,1.3338258823693155e-05
2019-10-05,220,15519267.0,1.4175927252234272e-05
2019-11-05,169,15519267.0,1.0889689571034509e-05
2019-12-05,214,15519267.0,1.3789311054446064e-05
2019-05-13,205,15519267.0,1.3209386757763753e-05
2019-05-14,213,15519267.0,1.3724875021481363e-05
2019-05-15,192,15519267.0,1.2371718329222636e-05
2019-05-16,202,15519267.0,1.3016078658869649e-05
2019-05-17,210,15519267.0,1.353156692258726e-05
2019-05-18,188,15519267.0,1.2113974197363832e-05
2019-05-19,181,15519267.0,1.1662921966610923e-05
2019-05-20,190,15519267.0,1.2242846263293234e-05
2019-05-21,223,15519267.0,1.4369235351128374e-05
2019-05-22,190,15519267.0,1.2242846263293234e-05
2019-05-23,191,15519267.0,1.2307282296257936e-05
2019-05-24,220,15519267.0,1.4175927252234272e-05
2019-05-25,193,15519267.0,1.2436154362187338e-05
2019-05-26,170,15519267.0,1.0954125603999209e-05
2019-05-27,190,15519267.0,1.2242846263293234e-05
2019-05-28,200,15519267.0,1.2887206592940247e-05
2019-05-29,211,15519267.0,1.359600295555196e-05
2019-05-30,223,15519267.0,1.4369235351128374e-05
2019-05-31,198,15519267.0,1.2758334527010844e-05
2019-01-06,204,15519267.0,1.3144950724799051e-05
2019-02-06,194,15519267.0,1.2500590395152038e-05
2019-03-06,172,15519267.0,1.1082997669928613e-05
2019-04-06,191,15519267.0,1.2307282296257936e-05
2019-05-06,219,15519267.0,1.411149121926957e-05
2019-06-06,190,15519267.0,1.2242846263293234e-05
2019-07-06,183,15519267.0,1.1791794032540326e-05
2019-08-06,214,15519267.0,1.3789311054446064e-05
2019-09-06,182,15519267.0,1.1727357999575624e-05
2019-10-06,239,15519267.0,1.5400211878563595e-05
2019-11-06,192,15519267.0,1.2371718329222636e-05
2019-12-06,183,15519267.0,1.1791794032540326e-05
2019-06-13,177,15519267.0,1.1405177834752117e-05
2019-06-14,219,15519267.0,1.411149121926957e-05
2019-06-15,165,15519267.0,1.0631945439175703e-05
2019-06-16,196,15519267.0,1.2629462461081442e-05
2019-06-17,232,15519267.0,1.4949159647810687e-05
2019-06-18,204,15519267.0,1.3144950724799051e-05
2019-06-19,176,15519267.0,1.1340741801787417e-05
2019-06-20,179,15519267.0,1.1534049900681521e-05
2019-06-21,174,15519267.0,1.1211869735858015e-05
2019-06-22,217,15519267.0,1.3982619153340168e-05
2019-06-23,207,15519267.0,1.3338258823693155e-05
2019-06-24,185,15519267.0,1.1920666098469728e-05
2019-06-25,194,15519267.0,1.2500590395152038e-05
2019-06-26,201,15519267.0,1.2951642625904947e-05
2019-06-27,206,15519267.0,1.3273822790728453e-05
2019-06-28,194,15519267.0,1.2500590395152038e-05
2019-06-29,203,15519267.0,1.308051469183435e-05
2019-06-30,180,15519267.0,1.1598485933646221e-05
2019-01-07,195,15519267.0,1.256502642811674e-05
2019-02-07,200,15519267.0,1.2887206592940247e-05
2019-03-07,215,15519267.0,1.3853747087410765e-05
2019-04-07,202,15519267.0,1.3016078658869649e-05
2019-05-07,167,15519267.0,1.0760817505105106e-05
2019-06-07,191,15519267.0,1.2307282296257936e-05
2019-07-07,178,15519267.0,1.146961386771682e-05
2019-08-07,181,15519267.0,1.1662921966610923e-05
2019-09-07,169,15519267.0,1.0889689571034509e-05
2019-10-07,206,15519267.0,1.3273822790728453e-05
2019-11-07,172,15519267.0,1.1082997669928613e-05
2019-12-07,181,15519267.0,1.1662921966610923e-05
2019-07-13,182,15519267.0,1.1727357999575624e-05
2019-07-14,172,15519267.0,1.1082997669928613e-05
2019-07-15,191,15519267.0,1.2307282296257936e-05
2019-07-16,181,15519267.0,1.1662921966610923e-05
2019-07-17,181,15519267.0,1.1662921966610923e-05
2019-07-18,188,15519267.0,1.2113974197363832e-05
2019-07-19,191,15519267.0,1.2307282296257936e-05
2019-07-20,184,15519267.0,1.1856230065505028e-05
2019-07-21,182,15519267.0,1.1727357999575624e-05
2019-07-22,203,15519267.0,1.308051469183435e-05
2019-07-23,215,15519267.0,1.3853747087410765e-05
2019-07-24,181,15519267.0,1.1662921966610923e-05
2019-07-25,171,15519267.0,1.101856163696391e-05
2019-07-26,198,15519267.0,1.2758334527010844e-05
2019-07-27,132,15519267.0,8.505556351340562e-06
2019-07-28,210,15519267.0,1.353156692258726e-05
2019-07-29,222,15519267.0,1.4304799318163674e-05
2019-07-30,189,15519267.0,1.2178410230328532e-05
2019-07-31,199,15519267.0,1.2822770559975545e-05
2019-01-08,201,15519267.0,1.2951642625904947e-05
2019-02-08,211,15519267.0,1.359600295555196e-05
2019-03-08,181,15519267.0,1.1662921966610923e-05
2019-04-08,187,15519267.0,1.204953816439913e-05
2019-05-08,197,15519267.0,1.2693898494046143e-05
2019-06-08,154,15519267.0,9.92314907656399e-06
2019-07-08,200,15519267.0,1.2887206592940247e-05
2019-08-08,178,15519267.0,1.146961386771682e-05
2019-09-08,178,15519267.0,1.146961386771682e-05
2019-10-08,189,15519267.0,1.2178410230328532e-05
2019-11-08,181,15519267.0,1.1662921966610923e-05
2019-12-08,178,15519267.0,1.146961386771682e-05
2019-08-13,184,15519267.0,1.1856230065505028e-05
2019-08-14,182,15519267.0,1.1727357999575624e-05
2019-08-15,190,15519267.0,1.2242846263293234e-05
2019-08-16,168,15519267.0,1.0825253538069807e-05
2019-08-17,197,15519267.0,1.2693898494046143e-05
2019-08-18,180,15519267.0,1.1598485933646221e-05
2019-08-19,183,15519267.0,1.1791794032540326e-05
2019-08-20,177,15519267.0,1.1405177834752117e-05
2019-08-21,198,15519267.0,1.2758334527010844e-05
2019-08-22,180,15519267.0,1.1598485933646221e-05
2019-08-23,164,15519267.0,1.0567509406211002e-05
2019-08-24,169,15519267.0,1.0889689571034509e-05
2019-08-25,215,15519267.0,1.3853747087410765e-05
2019-08-26,179,15519267.0,1.1534049900681521e-05
2019-08-27,197,15519267.0,1.2693898494046143e-05
2019-08-28,172,15519267.0,1.1082997669928613e-05
2019-08-29,219,15519267.0,1.411149121926957e-05
2019-08-30,178,15519267.0,1.146961386771682e-05
2019-08-31,203,15519267.0,1.308051469183435e-05
2019-01-09,186,15519267.0,1.198510213143443e-05
2019-02-09,199,15519267.0,1.2822770559975545e-05
2019-03-09,189,15519267.0,1.2178410230328532e-05
2019-04-09,201,15519267.0,1.2951642625904947e-05
2019-05-09,193,15519267.0,1.2436154362187338e-05
2019-06-09,199,15519267.0,1.2822770559975545e-05
2019-07-09,178,15519267.0,1.146961386771682e-05
2019-08-09,175,15519267.0,1.1276305768822715e-05
2019-09-09,193,15519267.0,1.2436154362187338e-05
2019-10-09,184,15519267.0,1.1856230065505028e-05
2019-11-09,172,15519267.0,1.1082997669928613e-05
2019-12-09,200,15519267.0,1.2887206592940247e-05
2019-09-13,182,15519267.0,1.1727357999575624e-05
2019-09-14,184,15519267.0,1.1856230065505028e-05
2019-09-15,178,15519267.0,1.146961386771682e-05
2019-09-16,188,15519267.0,1.2113974197363832e-05
2019-09-17,173,15519267.0,1.1147433702893313e-05
2019-09-18,183,15519267.0,1.1791794032540326e-05
2019-09-19,185,15519267.0,1.1920666098469728e-05
2019-09-20,214,15519267.0,1.3789311054446064e-05
2019-09-21,165,15519267.0,1.0631945439175703e-05
2019-09-22,176,15519267.0,1.1340741801787417e-05
2019-09-23,190,15519267.0,1.2242846263293234e-05
2019-09-24,201,15519267.0,1.2951642625904947e-05
2019-09-25,229,15519267.0,1.4755851548916582e-05
2019-09-26,198,15519267.0,1.2758334527010844e-05
2019-09-27,209,15519267.0,1.3467130889622557e-05
2019-09-28,177,15519267.0,1.1405177834752117e-05
2019-09-29,186,15519267.0,1.198510213143443e-05
2019-09-30,204,15519267.0,1.3144950724799051e-05
2019-01-10,208,15519267.0,1.3402694856657857e-05
2019-02-10,203,15519267.0,1.308051469183435e-05
2019-03-10,203,15519267.0,1.308051469183435e-05
2019-04-10,224,15519267.0,1.4433671384093076e-05
2019-05-10,183,15519267.0,1.1791794032540326e-05
2019-06-10,168,15519267.0,1.0825253538069807e-05
2019-07-10,209,15519267.0,1.3467130889622557e-05
2019-08-10,218,15519267.0,1.4047055186304868e-05
2019-09-10,170,15519267.0,1.0954125603999209e-05
2019-10-10,200,15519267.0,1.2887206592940247e-05
2019-11-10,202,15519267.0,1.3016078658869649e-05
2019-12-10,169,15519267.0,1.0889689571034509e-05
2019-10-13,168,15519267.0,1.0825253538069807e-05
2019-10-14,208,15519267.0,1.3402694856657857e-05
2019-10-15,191,15519267.0,1.2307282296257936e-05
2019-10-16,200,15519267.0,1.2887206592940247e-05
2019-10-17,200,15519267.0,1.2887206592940247e-05
2019-10-18,174,15519267.0,1.1211869735858015e-05
2019-10-19,187,15519267.0,1.204953816439913e-05
2019-10-20,215,15519267.0,1.3853747087410765e-05
2019-10-21,236,15519267.0,1.5206903779669491e-05
2019-10-22,196,15519267.0,1.2629462461081442e-05
2019-10-23,182,15519267.0,1.1727357999575624e-05
2019-10-24,197,15519267.0,1.2693898494046143e-05
2019-10-25,184,15519267.0,1.1856230065505028e-05
2019-10-26,188,15519267.0,1.2113974197363832e-05
2019-10-27,202,15519267.0,1.3016078658869649e-05
2019-10-28,205,15519267.0,1.3209386757763753e-05
2019-10-29,180,15519267.0,1.1598485933646221e-05
2019-10-30,193,15519267.0,1.2436154362187338e-05
2019-10-31,200,15519267.0,1.2887206592940247e-05
2019-01-11,208,15519267.0,1.3402694856657857e-05
2019-02-11,218,15519267.0,1.4047055186304868e-05
2019-03-11,222,15519267.0,1.4304799318163674e-05
2019-04-11,220,15519267.0,1.4175927252234272e-05
2019-05-11,220,15519267.0,1.4175927252234272e-05
2019-06-11,191,15519267.0,1.2307282296257936e-05
2019-07-11,217,15519267.0,1.3982619153340168e-05
2019-08-11,206,15519267.0,1.3273822790728453e-05
2019-09-11,207,15519267.0,1.3338258823693155e-05
2019-10-11,199,15519267.0,1.2822770559975545e-05
2019-11-11,219,15519267.0,1.411149121926957e-05
2019-12-11,201,15519267.0,1.2951642625904947e-05
2019-11-13,183,15519267.0,1.1791794032540326e-05
2019-11-14,195,15519267.0,1.256502642811674e-05
2019-11-15,199,15519267.0,1.2822770559975545e-05
2019-11-16,190,15519267.0,1.2242846263293234e-05
2019-11-17,190,15519267.0,1.2242846263293234e-05
2019-11-18,188,15519267.0,1.2113974197363832e-05
2019-11-19,221,15519267.0,1.4240363285198972e-05
2019-11-20,192,15519267.0,1.2371718329222636e-05
2019-11-21,178,15519267.0,1.146961386771682e-05
2019-11-22,206,15519267.0,1.3273822790728453e-05
2019-11-23,220,15519267.0,1.4175927252234272e-05
2019-11-24,202,15519267.0,1.3016078658869649e-05
2019-11-25,202,15519267.0,1.3016078658869649e-05
2019-11-26,213,15519267.0,1.3724875021481363e-05
2019-11-27,212,15519267.0,1.3660438988516661e-05
2019-11-28,197,15519267.0,1.2693898494046143e-05
2019-11-29,212,15519267.0,1.3660438988516661e-05
2019-11-30,224,15519267.0,1.4433671384093076e-05
2019-01-12,202,15519267.0,1.3016078658869649e-05
2019-02-12,208,15519267.0,1.3402694856657857e-05
2019-03-12,204,15519267.0,1.3144950724799051e-05
2019-04-12,191,15519267.0,1.2307282296257936e-05
2019-05-12,193,15519267.0,1.2436154362187338e-05
2019-06-12,205,15519267.0,1.3209386757763753e-05
2019-07-12,218,15519267.0,1.4047055186304868e-05
2019-08-12,188,15519267.0,1.2113974197363832e-05
2019-09-12,192,15519267.0,1.2371718329222636e-05
2019-10-12,205,15519267.0,1.3209386757763753e-05
2019-11-12,207,15519267.0,1.3338258823693155e-05
2019-12-12,207,15519267.0,1.3338258823693155e-05
2019-12-13,225,15519267.0,1.4498107417057778e-05
2019-12-14,198,15519267.0,1.2758334527010844e-05
2019-12-15,220,15519267.0,1.4175927252234272e-05
2019-12-16,212,15519267.0,1.3660438988516661e-05
2019-12-17,205,15519267.0,1.3209386757763753e-05
2019-12-18,238,15519267.0,1.5335775845598895e-05
2019-12-19,234,15519267.0,1.5078031713740089e-05
2019-12-20,239,15519267.0,1.5400211878563595e-05
2019-12-21,237,15519267.0,1.527133981263419e-05
2019-12-22,216,15519267.0,1.3918183120375466e-05
2019-12-23,231,15519267.0,1.4884723614845985e-05
2019-12-24,221,15519267.0,1.4240363285198972e-05
2019-12-25,216,15519267.0,1.3918183120375466e-05
2019-12-26,228,15519267.0,1.469141551595188e-05
2019-12-27,215,15519267.0,1.3853747087410765e-05
2019-12-28,225,15519267.0,1.4498107417057778e-05
2019-12-29,203,15519267.0,1.308051469183435e-05
2019-12-30,235,15519267.0,1.5142467746704789e-05
2019-12-31,259,15519267.0,1.668893253785762e-05
2020-01-01,228,15713258.0,1.4510039865698126e-05
2020-02-01,210,15713258.0,1.3364510402616694e-05
2020-03-01,261,15713258.0,1.661017721468075e-05
2020-04-01,257,15713258.0,1.6355615111773764e-05
2020-05-01,245,15713258.0,1.559192880305281e-05
2020-06-01,264,15713258.0,1.6801098791860987e-05
2020-07-01,234,15713258.0,1.4891883020058603e-05
2020-08-01,260,15713258.0,1.6546536688954004e-05
2020-09-01,245,15713258.0,1.559192880305281e-05
2020-10-01,252,15713258.0,1.6037412483140034e-05
2020-11-01,284,15713258.0,1.807390930639591e-05
2020-12-01,227,15713258.0,1.444639933997138e-05
2020-01-13,237,15713258.0,1.5082804597238842e-05
2020-01-14,272,15713258.0,1.7310222997674958e-05
2020-01-15,258,15713258.0,1.641925563750051e-05
2020-01-16,259,15713258.0,1.6482896163227257e-05
2020-01-17,276,15713258.0,1.756478510058194e-05
2020-01-18,265,15713258.0,1.6864739317587734e-05
2020-01-19,246,15713258.0,1.5655569328779557e-05
2020-01-20,253,15713258.0,1.610105300886678e-05
2020-01-21,269,15713258.0,1.7119301420494717e-05
2020-01-22,244,15713258.0,1.5528288277326063e-05
2020-01-23,271,15713258.0,1.724658247194821e-05
2020-01-24,244,15713258.0,1.5528288277326063e-05
2020-01-25,264,15713258.0,1.6801098791860987e-05
2020-01-26,258,15713258.0,1.641925563750051e-05
2020-01-27,273,15713258.0,1.7373863523401704e-05
2020-01-28,268,15713258.0,1.705566089476797e-05
2020-01-29,249,15713258.0,1.5846490905959794e-05
2020-01-30,226,15713258.0,1.4382758814244633e-05
2020-01-31,259,15713258.0,1.6482896163227257e-05
2020-01-02,222,15713258.0,1.412819671133765e-05
2020-02-02,242,15713258.0,1.5401007225872573e-05
2020-03-02,243,15713258.0,1.5464647751599317e-05
2020-04-02,229,15713258.0,1.4573680391424871e-05
2020-05-02,248,15713258.0,1.578285038023305e-05
2020-06-02,220,15713258.0,1.4000915659884156e-05
2020-07-02,230,15713258.0,1.4637320917151618e-05
2020-08-02,228,15713258.0,1.4510039865698126e-05
2020-09-02,204,15713258.0,1.2982667248256217e-05
2020-10-02,246,15713258.0,1.5655569328779557e-05
2020-11-02,184,15713258.0,1.1709856733721295e-05
2020-12-02,234,15713258.0,1.4891883020058603e-05
2020-02-13,222,15713258.0,1.412819671133765e-05
2020-02-14,225,15713258.0,1.4319118288517888e-05
2020-02-15,215,15713258.0,1.3682713031250426e-05
2020-02-16,204,15713258.0,1.2982667248256217e-05
